CustomerId,primary_persona,existing_secondary_persona,frequent_charger_count,charger_ids,dominant_primary_mode,primary_mode_diversity,dominant_secondary_mode,secondary_mode_diversity,dominant_category,category_diversity,avg_charger_popularity,total_landmarks,total_sessions,avg_session_duration,avg_energy_consumption,weekend_ratio,peak_hour,loyalty_score,zone_diversity,primary_zone
MpEVZxJcqB,regular,other,2,"['wbac0126', 'wbac0014']",noise,2,tech_park,2,tech_park,2.0,137.5,2.0,2,1.4131944444444446,10.0365,0.5,9.0,0.5,2,East
MpTdDWdYhz,regular,residential,4,"['wbac0061', 'delac0379', 'delac0380', 'SCAC0310']",regular,2,residential,2,residential,2.0,55.75,4.0,4,0.9978472222222222,5.2935,0.25,9.0,0.5,2,North
MpveJAFEZH,regular,other,2,"['scdc0006', 'delac0223']",regular,1,other,2,other,2.0,340.0,2.0,2,1.4868055555555555,17.436500000000002,0.5,15.0,0.5,1,East
MqDEkXLutb,regular,residential,1,['SCAC0335'],regular,1,residential,1,residential,1.0,12.0,1.0,3,7.361481481481481,50.346666666666664,0.6666666666666666,20.0,1.0,1,West
MqEFJhjDdR,regular,shopping_mall,1,['delac0008'],regular,1,shopping_mall,1,shopping_mall,1.0,49.0,1.0,1,3.0052777777777777,22.087,0.0,16.0,1.0,1,West
MqEdUtELOi,regular,residential,1,['delac0022'],regular,1,residential,1,residential,1.0,54.0,1.0,20,2.5507083333333336,19.283549999999998,0.15,10.0,0.9499999999999998,1,West
MqLvafyGDu,regular,residential,1,['delac0202'],noise,1,residential,1,residential,1.0,40.0,1.0,1,0.8805555555555555,6.107,1.0,10.0,1.0,1,Central
MqOtJwnMPI,regular,residential,5,"['scdc0021', 'delac0385', 'delac0340', 'scdc0005', 'delac0387']",regular,1,residential,3,residential,3.0,164.8,5.0,5,1.1542777777777777,17.288800000000002,0.0,21.0,0.4,2,North
MqPNtGUBgj,regular,residential,2,"['SCAC0330', 'scac0053']",regular,1,residential,1,residential,1.0,89.0,2.0,2,0.4934722222222222,3.51,0.0,11.0,0.5,1,West
MqPmmxjGhm,regular,residential,1,['wbac0206'],noise,1,residential,1,residential,1.0,36.0,1.0,2,4.271111111111111,12.474499999999999,1.0,12.0,1.0,1,West
MqQdYXzqxH,regular,residential,1,['delac0047'],regular,1,residential,1,residential,1.0,48.0,1.0,22,5.017449494949495,45.18977272727273,0.3181818181818182,12.0,0.6818181818181818,1,Central
MqTSuSMbAU,regular,other,1,['scdc0009'],noise,1,other,1,other,1.0,73.0,1.0,31,0.6517204301075268,36.73448387096774,0.7419354838709677,21.0,0.4838709677419356,3,East
MqycvQaGYF,regular,residential,2,"['delac0272', 'delac0271']",regular,1,residential,1,residential,1.0,47.0,2.0,2,2.137361111111111,15.028,0.0,13.0,1.0,1,West
MrDGHkNiOD,regular,residential,1,['delac0318'],regular,1,residential,1,residential,1.0,29.0,1.0,10,5.864083333333332,19.4877,0.6,12.0,0.9,2,North
MrKtcJFBby,noise,other,1,['wapd22170005'],noise,1,other,1,other,1.0,85.0,1.0,86,0.4624999999999999,15.25774418604651,0.11627906976744186,8.0,0.9883720930232558,1,Central
MrevjlABTu,regular,other,1,['wbac0010'],regular,1,other,1,other,1.0,208.0,1.0,2,1.5576388888888888,16.9115,1.0,13.0,1.0,1,East
MrnSNXjYuT,regular,other,3,"['wbac0007', 'wbac0009', 'wbac0008']",regular,1,other,1,other,1.0,196.66666666666666,3.0,3,0.6042592592592593,6.614,0.0,12.0,1.0,1,East
MsdtlrywEr,regular,residential,1,['SCAC0317'],regular,1,residential,1,residential,1.0,20.0,1.0,11,3.7112878787878785,26.162727272727274,0.0,14.0,0.7272727272727273,1,North
MsnqwdBSMF,noise,residential,1,['scac0138'],noise,1,residential,1,residential,1.0,14.0,1.0,121,3.3063911845730027,20.88330578512397,0.2809917355371901,20.0,0.9917355371900828,1,North
MsvRhdudsL,regular,other,1,['wbac0012'],regular,1,other,1,other,1.0,250.0,1.0,3,0.7845370370370371,18.55933333333333,0.6666666666666666,9.0,0.6666666666666666,1,East
MtErbpNYMS,regular,other,1,['scdc0013'],regular,1,other,1,other,1.0,713.0,1.0,33,0.7844696969696969,27.63521212121212,0.3333333333333333,20.0,0.5757575757575758,3,East
MtdsBdWRJM,regular,residential,1,['delac0359'],regular,1,residential,1,residential,1.0,18.0,1.0,20,7.029569444444445,33.673100000000005,0.4,23.0,1.0,1,North
MtedcEIBwo,regular,residential,1,['delac0269'],regular,1,residential,1,residential,1.0,20.0,1.0,12,13.581990740740743,38.93383333333333,0.3333333333333333,19.0,1.0,1,West
MtgIdKZnJC,regular,other,1,['DelDC0003'],noise,1,other,1,other,1.0,112.0,1.0,1,0.0211111111111111,0.768,1.0,9.0,1.0,1,North
MtlBoliAjT,regular,residential,1,['wbac0296'],regular,1,residential,1,residential,1.0,3.0,1.0,13,10.808589743589742,41.41992307692307,0.38461538461538464,18.0,0.9230769230769232,2,West
MtlbemQFHR,regular,other,1,['wbac0014'],regular,1,other,1,other,1.0,263.0,1.0,21,0.8381746031746031,9.889095238095237,0.047619047619047616,12.0,0.9047619047619048,2,East
MtnOXIcfRG,regular,residential,1,['delac0059'],regular,1,residential,1,residential,1.0,80.0,1.0,16,6.302534722222222,35.59075,0.25,19.0,0.6875,2,Central
MttOUHWgIu,regular,residential,1,['delac0475'],regular,1,residential,1,residential,1.0,19.0,1.0,1,0.3941666666666666,2.64,1.0,18.0,1.0,1,West
MuEwnScQAv,regular,residential,1,['delac0350'],regular,1,residential,1,residential,1.0,43.0,1.0,3,2.4143518518518516,16.03833333333333,0.3333333333333333,11.0,1.0,1,West
MuIUTFeUvA,regular,other,1,['scdc0012'],regular,1,other,1,other,1.0,778.0,1.0,1,0.6327777777777778,27.73,1.0,11.0,1.0,1,East
MuVAOHbqQJ,regular,other,1,['wbac0012'],regular,1,other,1,other,1.0,250.0,1.0,2,0.8109722222222222,16.9775,0.0,9.0,1.0,1,East
MuzEsMFLzI,regular,residential,1,['SCAC1004'],regular,1,residential,1,residential,1.0,10.0,1.0,1,1.3705555555555555,9.58,0.0,22.0,1.0,1,West
MvcnJEktCs,regular,residential,1,['delac0324'],regular,1,residential,1,residential,1.0,23.0,1.0,47,10.407423167848702,40.725212765957444,0.2978723404255319,21.0,1.0,1,North
MvdEtGQmQM,regular,shopping_mall,2,"['wbac0038', 'SCDC0036']",regular,1,other,2,other,2.0,53.0,2.0,2,0.7881944444444444,27.3555,0.0,12.0,0.5,2,Central
MvkTEVLeFF,regular,residential,1,['delac0352'],regular,1,residential,1,residential,1.0,25.0,1.0,2,2.8641666666666667,18.9255,0.0,9.0,1.0,1,West
MvuzXnrxXB,regular,residential,1,['delac0449'],regular,1,residential,1,residential,1.0,36.0,1.0,3,0.5275925925925926,3.9130000000000003,0.6666666666666666,7.0,1.0,1,North
MwAcMhoOgL,regular,residential,1,['delac0046'],regular,1,residential,1,residential,1.0,70.0,1.0,1,5.412222222222222,39.38,0.0,11.0,1.0,1,Central
MwrgheBkhp,regular,other,1,['wbac0018'],regular,1,other,1,other,1.0,107.0,1.0,2,0.8097222222222222,8.686499999999999,1.0,17.0,1.0,1,West
MxFHtPigfo,regular,tech_park,1,['wbac0006'],regular,1,tech_park,1,tech_park,1.0,65.0,1.0,1,0.9072222222222224,8.056,0.0,16.0,1.0,1,Central
MxJxUhjzCO,regular,residential,1,['SCAC0353'],regular,1,residential,1,residential,1.0,18.0,1.0,4,3.034861111111111,21.5275,0.5,0.0,1.0,1,West
MxPIhuwYFV,regular,shopping_mall,1,['wbac0002'],regular,1,shopping_mall,1,shopping_mall,1.0,84.0,1.0,1,5.731111111111111,41.925,0.0,7.0,1.0,1,Central
MxXeqQqQsQ,regular,other,1,['scdc0018'],noise,1,other,1,other,1.0,255.0,1.0,10,0.5148611111111111,29.674200000000003,0.6,16.0,0.9,2,Central
MxnSKLlCrI,regular,other,4,"['wbac0090', 'wbac0011', 'scdc0012', 'delac0076']",regular,1,other,3,other,3.0,305.25,4.0,4,0.48687500000000006,9.23725,0.25,19.0,0.25,2,Central
MxosADkTzc,regular,other,1,['scdc0006'],regular,1,other,1,other,1.0,661.0,1.0,1,1.0041666666666669,48.43,0.0,18.0,1.0,1,East
MySysMzLSI,regular,shopping_mall,1,['delac0027'],regular,1,shopping_mall,1,shopping_mall,1.0,146.0,1.0,7,6.9201984126984115,40.53557142857143,0.0,11.0,1.0,1,Central
MybtzTdcWk,regular,residential,1,['scac0060'],regular,1,residential,1,residential,1.0,17.0,1.0,5,0.5592222222222222,3.8699999999999997,0.4,13.0,0.6,1,North
MzEPiZkcwB,regular,other,1,['SCDC0027'],regular,1,other,1,other,1.0,154.0,1.0,2,0.74125,40.705,0.0,14.0,1.0,1,North
MziJdrkFOW,regular,tech_park,1,['scdc0014'],regular,1,tech_park,1,tech_park,1.0,238.0,1.0,10,0.9055555555555556,23.9504,0.7,9.0,0.5999999999999999,3,Central
NAAFPJQdIl,regular,other,1,['SCAC0356'],regular,1,other,1,other,1.0,22.0,1.0,10,3.875805555555556,23.355,0.5,19.0,0.9,2,West
NADTcuJRTB,regular,other,1,['wbac0116'],regular,1,other,1,other,1.0,137.0,1.0,4,1.5839583333333334,17.49125,0.25,7.0,0.75,1,Central
NAizNQhvpB,regular,residential,1,['delac0233'],noise,1,residential,1,residential,1.0,26.0,1.0,7,8.14674603174603,50.675,0.14285714285714285,18.0,1.0,1,East
NAuAeIqfaR,regular,other,1,['scdc0032'],noise,1,other,1,other,1.0,197.0,1.0,1,1.0147222222222223,28.92,1.0,14.0,1.0,1,Central
NBCPHBtiNM,regular,residential,1,['scac0054'],regular,1,residential,1,residential,1.0,147.0,1.0,4,0.41145833333333337,2.8375,0.5,11.0,0.75,1,West
NBpmERUoGZ,regular,shopping_mall,1,['delac0306'],regular,1,shopping_mall,1,shopping_mall,1.0,41.0,1.0,1,0.2977777777777777,2.193,1.0,12.0,1.0,1,North
NBrEndfhly,regular,residential,2,"['delac0012', 'delac0010']",regular,1,residential,1,residential,1.0,57.0,2.0,2,2.5988888888888892,18.615000000000002,1.0,7.0,1.0,1,Central
NCFJIfSnnB,regular,other,1,['scdc0012'],regular,1,other,1,other,1.0,778.0,1.0,1,0.3430555555555555,10.04,0.0,7.0,1.0,1,East
NCMrahteVx,regular,residential,1,['SCAC0857'],regular,1,residential,1,residential,1.0,31.0,1.0,3,4.583981481481481,29.040000000000003,0.6666666666666666,10.0,1.0,1,North
NCtJNJiLxl,regular,residential,1,['scac0074'],regular,1,residential,1,residential,1.0,66.0,1.0,1,0.8758333333333334,6.01,1.0,16.0,1.0,1,West
NCvAxolwCi,regular,residential,1,['wbac0253'],regular,1,residential,1,residential,1.0,22.0,1.0,8,4.473055555555556,14.327875,0.5,0.0,0.875,1,West
NDFcHNpwrR,regular,residential,2,"['delac0339', 'SCAC1022']",regular,1,shopping_mall,2,shopping_mall,2.0,78.0,2.0,2,1.6929166666666666,9.7085,1.0,10.0,0.5,1,North
NDjLUFcBUh,regular,residential,1,['SCAC0881'],regular,1,residential,1,residential,1.0,90.0,1.0,1,0.8347222222222223,6.2,1.0,11.0,1.0,1,North
NDnMzEJSmx,regular,residential,1,['wbac0280'],regular,1,residential,1,residential,1.0,33.0,1.0,43,11.835768733850129,27.245348837209296,0.27906976744186046,21.0,0.9302325581395349,3,North
NDpImkzsGt,regular,residential,5,"['wbac0220', 'wbac0224', 'delac0205', 'scac0027', 'wbac0062']",regular,1,residential,2,residential,2.0,56.6,5.0,5,1.46,7.9676,0.2,8.0,0.2,3,Central
NEVbXlohjf,regular,other,2,"['scdc0007', 'wbac0062']",noise,2,other,1,other,1.0,314.0,2.0,5,1.5541666666666667,20.319000000000003,0.0,8.0,0.4,1,Central
NEafWkrCce,regular,other,1,['wbac0014'],regular,1,other,1,other,1.0,263.0,1.0,1,7.325277777777778,51.297,0.0,12.0,1.0,1,East
NEeNagHpcM,regular,other,1,['wbac0019'],regular,1,other,1,other,1.0,91.0,1.0,8,1.619965277777778,17.873875,0.125,14.0,0.5,4,Central
NElGcBoCmn,regular,other,2,"['scdc0006', 'wbac0033']",regular,1,other,1,other,1.0,456.0,2.0,2,0.7244444444444444,25.518,0.5,12.0,0.5,2,Central
NFUCpfbWNA,regular,residential,1,['delac0194'],regular,1,residential,1,residential,1.0,39.0,1.0,16,4.5053125000000005,31.2890625,0.125,13.0,1.0,1,Central
NFeeBmqeGL,regular,residential,2,"['scac0209', 'scac0208']",regular,1,residential,1,residential,1.0,17.0,2.0,5,3.569444444444444,25.3716,0.6,1.0,0.8,1,North
NFfuSHopIx,regular,shopping_mall,1,['delac0053'],regular,1,shopping_mall,1,shopping_mall,1.0,44.0,1.0,4,2.9364583333333334,20.70275,0.75,9.0,1.0,1,Central
NFkAlJKKZx,regular,residential,1,['scac0003'],regular,1,residential,1,residential,1.0,90.0,1.0,10,2.918,20.013600000000004,0.5,18.0,0.8,1,West
NFofVzUqVx,regular,residential,1,['delac0289'],regular,1,residential,1,residential,1.0,34.0,1.0,14,8.168293650793652,29.72464285714286,0.6428571428571429,21.0,1.0,1,North
NFuUuoDLxL,regular,residential,1,['delac0133'],regular,1,residential,1,residential,1.0,57.0,1.0,1,5.988333333333333,41.296,0.0,12.0,1.0,1,Central
NGGFKAnWqp,regular,residential,1,['scac0375'],regular,1,residential,1,residential,1.0,41.0,1.0,17,2.0848039215686276,20.424999999999997,0.5882352941176471,15.0,0.4705882352941176,3,West
NGeXYZcBfh,regular,residential,2,"['scac0102', 'scac0104']",regular,1,residential,1,residential,1.0,91.5,2.0,2,0.63875,4.4350000000000005,0.0,12.0,1.0,1,North
NGlbyDFdQC,regular,residential,1,['delac0265'],regular,1,residential,1,residential,1.0,24.0,1.0,17,7.235833333333335,28.472470588235296,0.8823529411764706,10.0,0.9411764705882352,2,West
NGqdvQvTcM,regular,residential,1,['delac0313'],regular,1,residential,1,residential,1.0,20.0,1.0,1,6.086111111111111,41.653,0.0,12.0,1.0,1,North
NHBSklcWim,regular,other,1,['scdc0006'],regular,1,other,1,other,1.0,661.0,1.0,7,0.4073015873015872,16.318142857142856,0.42857142857142855,18.0,0.7142857142857143,2,East
NHEMonvEXh,regular,residential,1,['SCAC0875'],regular,1,residential,1,residential,1.0,84.0,1.0,1,0.3605555555555556,2.65,0.0,19.0,1.0,1,North
NHGgAviLAz,regular,other,1,['scdc0004'],noise,1,other,1,other,1.0,293.0,1.0,40,0.6675,34.268475,0.4,9.0,0.675,3,Central
NHRlZBQaRt,regular,shopping_mall,1,['delac0300'],regular,1,shopping_mall,1,shopping_mall,1.0,25.0,1.0,1,2.617777777777778,18.376,1.0,11.0,1.0,1,West
NHjpeSEjcT,regular,shopping_mall,1,['DelDC0013'],regular,1,shopping_mall,1,shopping_mall,1.0,93.0,1.0,8,2.573159722222222,14.885375,0.25,9.0,0.375,3,North
NHlEEvLyQa,regular,school,1,['wbac0021'],regular,1,school,1,school,1.0,61.0,1.0,16,5.767881944444444,44.22324999999999,0.0,7.0,1.0,1,West
NIPHieLJvl,noise,residential,1,['delac0363'],noise,1,residential,1,residential,1.0,25.0,1.0,188,12.329069148936169,39.1075585106383,0.3191489361702128,19.0,0.9574468085106385,3,West
NIPgknszCT,regular,residential,1,['delac0421'],regular,1,residential,1,residential,1.0,8.0,1.0,4,4.383680555555555,28.6705,0.0,19.0,1.0,1,North
NIQxxakuaR,regular,tech_park,1,['wbac0025'],regular,1,residential,1,tech_park,1.0,134.0,1.0,5,0.43277777777777776,4.5718000000000005,0.4,20.0,0.6,2,Central
NIRAjdfMFQ,regular,other,1,['scdc0021'],regular,1,other,1,other,1.0,444.0,1.0,23,0.693707729468599,32.10039130434782,0.30434782608695654,18.0,0.5217391304347828,3,North
NIRPWfLXYN,regular,other,1,['wbac0033'],regular,1,other,1,other,1.0,251.0,1.0,1,0.9083333333333332,10.421,0.0,11.0,1.0,1,Central
NJGkAHVbmq,regular,other,1,['DelDC0001'],noise,1,other,1,other,1.0,197.0,1.0,5,0.31311111111111106,15.0876,0.2,9.0,1.0,1,North
NJYuKgIuIN,regular,other,2,"['wbac0064', 'wbac0001']",regular,1,other,2,other,2.0,47.0,2.0,2,2.273888888888889,17.450499999999998,0.0,9.0,0.5,1,Central
NKXEBzXudi,regular,residential,1,['delac0078'],regular,1,residential,1,residential,1.0,48.0,1.0,1,13.796388888888888,42.194,0.0,20.0,1.0,1,Central
NKbhNHCztS,noise,residential,1,['delac0080'],noise,1,residential,1,residential,1.0,32.0,1.0,41,14.690867208672087,32.96973170731707,0.12195121951219512,10.0,0.8292682926829268,2,Central
NKlbLCJxNK,regular,residential,1,['delac0405'],regular,1,residential,1,residential,1.0,33.0,1.0,6,5.102731481481482,24.929166666666664,0.16666666666666666,15.0,0.8333333333333334,1,West
NKvcNRDpEz,regular,residential,1,['SCAC0883'],regular,1,residential,1,residential,1.0,43.0,1.0,4,1.2954861111111111,9.4795,0.75,9.0,0.5,3,North
NKwdBMaDvw,regular,other,1,['wbac0014'],regular,1,other,1,other,1.0,263.0,1.0,1,1.945277777777778,5.126,1.0,11.0,1.0,1,East
NLVKGUI47B,regular,residential,5,"['delac0045', 'delac0019', 'scdc0005', 'wbac0272', 'wbac0214']",regular,2,residential,2,residential,2.0,96.8,5.0,35,8.961976190476191,28.04934285714286,0.37142857142857144,5.0,0.08571428571428572,4,West
NLZMYOJFqh,regular,residential,1,['scac0084'],regular,1,residential,1,residential,1.0,67.0,1.0,14,4.174662698412698,32.319928571428576,0.7857142857142857,17.0,0.7142857142857142,2,West
NLnskeBNLN,regular,other,1,['wbac0062'],regular,1,other,1,other,1.0,124.0,1.0,1,0.5288888888888889,3.436,0.0,22.0,1.0,1,Central
NLqkACqVLe,regular,residential,2,"['delac0013', 'delac0014']",regular,1,residential,1,residential,1.0,46.0,2.0,2,4.047638888888889,28.3005,0.0,12.0,1.0,1,Central
NMAyRdMEBq,regular,other,1,['scdc0025'],regular,1,other,1,other,1.0,366.0,1.0,10,0.8978333333333334,11.5855,0.1,8.0,0.29999999999999993,3,West
NMJtbrIHfy,regular,other,2,"['scdc0003', 'delac0118']",noise,2,other,2,other,2.0,184.0,2.0,5,1.6947777777777777,19.254,0.0,0.0,0.6,2,Central
NMQotghzoj,regular,shopping_mall,4,"['wbac0094', 'scac0186', 'warn21090006', 'wbac0033']",regular,1,tech_park,4,tech_park,4.0,192.0,4.0,4,1.2697222222222222,19.31175,0.5,10.0,0.25,2,Central
NMTzMbtjHB,regular,residential,1,['SCAC0347'],regular,1,residential,1,residential,1.0,24.0,1.0,19,1.5462280701754387,9.039105263157895,0.8421052631578947,10.0,0.9473684210526314,2,West
NMVPkpkfYf,regular,residential,1,['scac0101'],regular,1,residential,1,residential,1.0,127.0,1.0,1,0.7491666666666666,4.87,1.0,21.0,1.0,1,North
NMZUHaLfui,regular,residential,2,"['delac0030', 'delac0032']",regular,1,residential,1,residential,1.0,113.5,2.0,10,1.2994166666666667,7.449300000000001,0.4,11.0,0.4,2,West
NMqzFPibeO,regular,residential,2,"['scac0010', 'scac0011']",regular,1,residential,1,residential,1.0,21.0,2.0,6,3.4922685185185185,23.320000000000004,0.16666666666666666,19.0,1.0,1,West
NNVQFsWhBu,regular,residential,1,['scac0178'],regular,1,residential,1,residential,1.0,149.0,1.0,4,1.0371527777777776,7.7124999999999995,0.0,11.0,0.75,2,West
NNcxVxETLi,regular,residential,1,['scac0178'],regular,1,residential,1,residential,1.0,149.0,1.0,9,3.8981481481481475,6.614333333333333,0.4444444444444444,8.0,0.6666666666666666,2,West
NOAWlPJaZb,regular,residential,4,"['scac0180', 'scac0070', 'delac0338', 'scac0071']",regular,1,residential,2,residential,2.0,148.25,4.0,4,2.762777777777778,19.029249999999998,0.5,11.0,0.5,2,West
NOBPqbljqc,frequent_AC,residential,2,"['delac0303', 'delac0301']",noise,1,residential,1,residential,1.0,22.0,2.0,81,9.99943072702332,36.86760493827161,0.09876543209876543,20.0,0.9012345679012344,4,North
NOxaMNdKrv,regular,residential,2,"['scac0062', 'scac0061']",regular,1,residential,1,residential,1.0,17.0,2.0,2,4.627361111111112,32.685,0.5,12.0,1.0,1,North
NPITxyjPto,regular,tech_park,1,['wbac0107'],regular,1,residential,1,tech_park,1.0,69.0,1.0,1,2.4052777777777776,17.239,1.0,8.0,1.0,1,West
NPkrxptCdI,regular,residential,2,"['scac0180', 'delac0416']",regular,1,residential,1,residential,1.0,85.0,2.0,2,1.0145833333333334,7.385,0.5,7.0,0.5,1,West
NPnrciJJyi,regular,residential,4,"['scac0205', 'delac0337', 'wbac0175', 'SCAC0382']",regular,1,residential,3,residential,3.0,57.0,4.0,4,1.3176388888888888,10.96075,0.5,9.0,0.25,2,North
NQJneXBDve,regular,school,2,"['wbac0273', 'scdc0005']",regular,1,residential,2,residential,2.0,152.0,2.0,23,4.967053140096619,30.208217391304352,0.2608695652173913,18.0,0.3043478260869564,3,West
NQLLOEzqWO,regular,residential,1,['delac0219'],regular,1,residential,1,residential,1.0,42.0,1.0,20,3.7746388888888887,24.572449999999996,0.5,15.0,0.8999999999999998,2,Central
NQRsSmhTUW,regular,residential,1,['delac0381'],regular,1,residential,1,residential,1.0,9.0,1.0,4,5.4743055555555555,27.55925,0.0,22.0,1.0,1,North
NQUoqGlyYL,regular,residential,2,"['delac0416', 'SCAC0895']",regular,1,residential,1,residential,1.0,31.5,2.0,11,1.1756565656565654,10.63109090909091,0.36363636363636365,20.0,0.27272727272727265,2,North
NRDrWxrgqX,regular,other,1,['wbac0192'],regular,1,other,1,other,1.0,17.0,1.0,1,1.2255555555555555,8.394,1.0,13.0,1.0,1,East
NRLkWmzlbZ,regular,other,2,"['SCAC0355', 'scdc0020']",regular,2,other,1,other,1.0,93.5,2.0,18,2.614814814814815,31.18594444444445,0.05555555555555555,7.0,0.4444444444444444,2,West
NRPZINWLOC,regular,residential,1,['delac0113'],regular,1,residential,1,residential,1.0,45.0,1.0,1,8.149722222222222,58.543,1.0,16.0,1.0,1,East
NRXMLHyyXY,regular,other,1,['scdc0011'],regular,1,other,1,other,1.0,222.0,1.0,9,0.7394753086419752,47.893,0.1111111111111111,20.0,1.0,1,Central
NRZjwwExOa,regular,other,1,['wbac0123'],regular,1,other,1,other,1.0,71.0,1.0,12,5.826805555555555,47.55758333333333,0.08333333333333333,8.0,0.75,2,Central
NRseJofJtl,regular,other,4,"['scdc0006', 'wbac0069', 'wbac0061', 'wbac0033']",regular,1,other,1,other,1.0,289.75,4.0,10,1.083027777777778,14.4906,0.3,13.0,0.29999999999999993,3,Central
NScWERCAdS,regular,,1,['WBAC0089'],regular,1,residential,1,,,41.0,,1,5.1241666666666665,35.947,0.0,6.0,1.0,1,Central
NSkBrfFjuH,regular,other,1,['wbac0010'],regular,1,other,1,other,1.0,208.0,1.0,3,1.2887037037037037,13.422666666666666,0.3333333333333333,10.0,0.6666666666666666,2,East
NTSovEiYKw,regular,residential,3,"['delac0022', 'scac0052', 'SCAC0886']",regular,1,residential,1,residential,1.0,49.666666666666664,3.0,3,3.760277777777777,21.228,0.3333333333333333,18.0,0.3333333333333333,1,West
NUFbvTuAnK,regular,residential,1,['delac0088'],regular,1,residential,1,residential,1.0,30.0,1.0,8,7.473472222222222,19.683500000000002,0.0,21.0,0.75,1,West
NULmPOjDTF,regular,residential,1,['scac0239'],regular,1,residential,1,residential,1.0,29.0,1.0,34,2.9783823529411766,19.59029411764706,0.17647058823529413,17.0,0.9117647058823527,1,North
NUUnBnykXN,regular,shopping_mall,1,['DelDC0006'],regular,1,shopping_mall,1,shopping_mall,1.0,198.0,1.0,1,0.9444444444444444,42.536,1.0,13.0,1.0,1,North
NUfbwlTSWb,regular,residential,1,['scac0024'],regular,1,residential,1,residential,1.0,23.0,1.0,6,5.244629629629629,34.56,0.0,18.0,1.0,1,West
NUticDzdcU,regular,residential,1,['delac0210'],regular,1,residential,1,residential,1.0,53.0,1.0,3,2.8860185185185188,21.035,0.0,13.0,1.0,1,Central
NVDEVoCOge,regular,residential,1,['delac0236'],regular,1,residential,1,residential,1.0,29.0,1.0,46,5.73016304347826,31.902195652173923,0.2391304347826087,18.0,1.0,1,East
NVEpbKqcMQ,regular,residential,3,"['delac0388', 'delac0390', 'delac0389']",noise,2,residential,1,residential,1.0,41.0,3.0,3,1.97037037037037,12.193333333333333,0.0,9.0,1.0,1,North
NVHgwutBtc,regular,residential,2,"['wbac0217', 'scac0180']",regular,1,residential,1,residential,1.0,71.5,2.0,2,2.4137500000000003,18.134,0.0,11.0,0.5,1,West
NVWoTBDgkD,regular,residential,1,['wbac0219'],regular,1,residential,1,residential,1.0,34.0,1.0,2,3.0929166666666665,11.483,0.0,8.0,1.0,1,West
NVnGkAKGPu,regular,other,2,"['scac0021', 'DelDC0003']",noise,1,residential,2,residential,2.0,106.0,2.0,2,1.312638888888889,25.535,0.5,10.0,0.5,1,North
NWSGDccvAN,regular,other,1,['DelDC0007'],regular,1,other,1,other,1.0,210.0,1.0,8,0.5627777777777778,41.042874999999995,0.0,7.0,0.875,2,North
NWxDsTzSbl,regular,residential,1,['SCAC1008'],regular,1,residential,1,residential,1.0,6.0,1.0,9,6.8922839506172835,45.73222222222222,0.2222222222222222,20.0,0.8888888888888888,1,West
NXGEgVSVdb,regular,residential,2,"['delac0158', 'delac0010']",regular,1,residential,1,residential,1.0,47.0,2.0,2,2.6019444444444444,18.056,1.0,10.0,0.5,1,Central
NXJRQRYZew,regular,residential,1,['scac0008'],regular,1,residential,1,residential,1.0,37.0,1.0,60,2.859092592592593,20.68045,0.23333333333333334,21.0,0.75,4,North
NXoPgXkgVC,regular,other,1,['scdc0021'],regular,1,other,1,other,1.0,444.0,1.0,3,0.6957407407407409,30.572666666666663,0.6666666666666666,14.0,1.0,1,North
NXuUcCDSkh,regular,residential,1,['delac0377'],regular,1,residential,1,residential,1.0,77.0,1.0,7,0.9757936507936508,6.816285714285715,0.7142857142857143,12.0,0.5714285714285713,3,North
NXwMhaGovC,regular,residential,2,"['DelDC0002', 'DELDC0009']",regular,1,shopping_mall,2,shopping_mall,2.0,193.0,2.0,2,0.6838888888888889,34.1105,0.5,10.0,0.5,1,North
NXxDvreLxY,regular,other,1,['wals22130002'],regular,1,other,1,other,1.0,125.0,1.0,10,1.0464166666666668,43.7608,0.3,15.0,1.0,1,Central
NXydlTnnph,regular,other,4,"['wbac0032', 'scdc0006', 'scdc0032', 'scdc0007']",regular,2,other,2,other,2.0,361.75,4.0,4,0.5166666666666666,18.017,0.75,9.0,0.25,2,Central
NYIXbeeBXX,regular,tech_park,1,['wbac0107'],regular,1,residential,1,tech_park,1.0,69.0,1.0,1,0.2694444444444444,3.004,0.0,8.0,1.0,1,West
NYJEtacqAl,regular,other,1,['wbac0194'],regular,1,other,1,other,1.0,11.0,1.0,24,6.591793981481483,44.308833333333325,0.5416666666666666,8.0,1.0,1,East
NYRRxusNTL,regular,other,1,['DelDC0001'],noise,1,other,1,other,1.0,197.0,1.0,7,0.7409523809523808,17.736,0.5714285714285714,9.0,0.42857142857142844,2,West
NYtIKSALUz,regular,residential,1,['scac0046'],regular,1,residential,1,residential,1.0,90.0,1.0,6,0.940648148148148,6.531666666666666,0.3333333333333333,23.0,1.0,1,North
NZCGVdPkkr,regular,other,3,"['DelDC0005', 'wbac0033', 'scac0072']",regular,1,other,2,other,2.0,171.33333333333334,3.0,3,0.5446296296296297,6.2059999999999995,0.3333333333333333,11.0,0.3333333333333333,2,West
NZJLnZwluo,regular,residential,1,['SCAC0320'],regular,1,residential,1,residential,1.0,7.0,1.0,68,3.428051470588235,20.504485294117647,0.1323529411764706,22.0,0.9852941176470589,1,North
NZQLuisQQM,regular,residential,1,['delac0328'],regular,1,residential,1,residential,1.0,96.0,1.0,4,3.609583333333333,26.012,0.25,9.0,1.0,1,West
