INFORMATION TYPE,DATE,PERIOD,USEP ($/MWh),LCP ($/MWh),DEMAND (MW),SOLAR(MW),TCL (MW),RUSEP ($/MWh),MAP ($/MWh),MAPT ($/MWh),TPC Applied
USEP,18-Jan-2025,15,105.09,0.0,5908.48,0.48,0.0,105.09,98.20,531.68,No
USEP,18-Jan-2025,16,118.35,0.0,6029.967,6.89,0.0,118.35,97.98,531.68,No
USEP,18-Jan-2025,17,125.86,0.0,6201.263,32.31,0.0,125.86,97.98,531.68,No
USEP,18-Jan-2025,18,125.85,0.0,6266.057,90.8,0.0,125.85,97.98,531.68,No
USEP,18-Jan-2025,19,150.85,0.0,6331.979,141.32,0.0,150.85,98.80,531.68,No
USEP,18-Jan-2025,20,125.71,0.0,6331.104,220.51,0.0,125.71,99.23,531.68,No
USEP,18-Jan-2025,21,105.07,0.0,6374.651,246.32,0.0,105.07,99.20,531.68,No
USEP,18-Jan-2025,22,97.13,0.0,6346.586,298.99,0.0,97.13,99.00,531.68,No
USEP,18-Jan-2025,23,97.13,0.0,6348.171,325.12,0.0,97.13,99.03,531.68,No
USEP,18-Jan-2025,24,93.92,0.0,6269.312,397.1,0.0,93.92,99.04,531.68,No
USEP,18-Jan-2025,25,93.89,0.0,6211.586,380.18,0.0,93.89,99.13,531.68,No
USEP,18-Jan-2025,26,93.91,0.0,6207.296,371.24,0.0,93.91,99.13,531.68,No
USEP,18-Jan-2025,27,90.96,0.0,6087.405,459.3,0.0,90.96,99.07,531.68,No
USEP,18-Jan-2025,28,93.69,0.0,6121.45,405.36,0.0,93.69,99.07,531.68,No
USEP,18-Jan-2025,29,90.22,0.0,6075.795,467.24,0.0,90.22,98.99,531.68,No
USEP,18-Jan-2025,30,85.59,0.0,5931.307,531.67,0.0,85.59,98.82,531.68,No
USEP,18-Jan-2025,31,92.36,0.0,6110.918,382.96,0.0,92.36,98.79,531.68,No
USEP,18-Jan-2025,32,88.13,0.0,6028.486,506.57,0.0,88.13,98.44,531.68,No
USEP,18-Jan-2025,33,90.93,0.0,6097.887,421.5,0.0,90.93,98.37,531.68,No
USEP,18-Jan-2025,34,93.91,0.0,6252.404,272.9,0.0,93.91,98.14,531.68,No
USEP,18-Jan-2025,35,93.85,0.0,6271.971,250.46,0.0,93.85,98.13,531.68,No
USEP,18-Jan-2025,36,94.09,0.0,6309.137,219.5,0.0,94.09,98.14,531.68,No
USEP,18-Jan-2025,37,98.04,0.0,6450.911,90.72,0.0,98.04,97.98,531.68,No
USEP,18-Jan-2025,38,105.06,0.0,6519.542,75.58,0.0,105.06,97.88,531.68,No
USEP,18-Jan-2025,39,105.26,0.0,6600.195,6.7,0.0,105.26,97.79,531.68,No
USEP,18-Jan-2025,40,105.26,0.0,6611.715,0.0,0.0,105.26,97.79,531.68,No
USEP,18-Jan-2025,41,105.26,0.0,6621.238,0.0,0.0,105.26,97.79,531.68,No
USEP,18-Jan-2025,42,105.26,0.0,6605.214,0.0,0.0,105.26,97.80,531.68,No
USEP,18-Jan-2025,43,105.06,0.0,6564.724,0.0,0.0,105.06,98.00,531.68,No
USEP,18-Jan-2025,44,112.63,0.0,6464.951,0.0,0.0,112.63,98.16,531.68,No
USEP,18-Jan-2025,45,105.26,0.0,6345.661,0.0,0.0,105.26,98.17,531.68,No
USEP,18-Jan-2025,46,105.34,0.0,6249.78,0.0,0.0,105.34,98.41,531.68,No
USEP,18-Jan-2025,47,105.1,0.0,6142.448,0.0,0.0,105.1,98.65,531.68,No
USEP,18-Jan-2025,48,104.88,0.0,5994.774,0.0,0.0,104.88,98.85,531.68,No
USEP,19-Jan-2025,1,97.68,0.0,5839.755,0.0,0.0,97.68,98.69,531.68,No
USEP,19-Jan-2025,2,97.25,0.0,5745.593,0.0,0.0,97.25,98.53,531.68,No
USEP,19-Jan-2025,3,97.24,0.0,5706.967,0.0,0.0,97.24,98.60,531.68,No
USEP,19-Jan-2025,4,94.53,0.0,5608.625,0.0,0.0,94.53,98.79,531.68,No
USEP,19-Jan-2025,5,88.34,0.0,5535.631,0.0,0.0,88.34,98.88,531.68,No
USEP,19-Jan-2025,6,87.1,0.0,5470.23,0.0,0.0,87.1,98.97,531.68,No
USEP,19-Jan-2025,7,87.11,0.0,5437.682,0.0,0.0,87.11,99.10,531.68,No
USEP,19-Jan-2025,8,86.22,0.0,5406.277,0.0,0.0,86.22,99.25,531.68,No
USEP,19-Jan-2025,9,85.86,0.0,5389.821,0.0,0.0,85.86,99.39,531.68,No
USEP,19-Jan-2025,10,87.06,0.0,5404.925,0.0,0.0,87.06,99.47,531.68,No
USEP,19-Jan-2025,11,87.09,0.0,5444.257,0.0,0.0,87.09,99.53,531.68,No
USEP,19-Jan-2025,12,88.32,0.0,5508.808,0.0,0.0,88.32,99.60,531.68,No
USEP,19-Jan-2025,13,94.48,0.0,5579.506,0.0,0.0,94.48,99.66,531.68,No
USEP,19-Jan-2025,14,97.25,0.0,5653.325,0.0,0.0,97.25,99.68,531.68,No
USEP,19-Jan-2025,15,98.1,0.0,5714.372,0.76,0.0,98.1,99.53,531.68,No
USEP,19-Jan-2025,16,104.97,0.0,5789.126,7.1,0.0,104.97,99.25,531.68,No
USEP,19-Jan-2025,17,105.16,0.0,5906.606,29.95,0.0,105.16,98.82,531.68,No
USEP,19-Jan-2025,18,107.17,0.0,6005.276,31.6,0.0,107.17,98.43,531.68,No
USEP,19-Jan-2025,19,105.17,0.0,6059.389,55.88,0.0,105.17,97.48,531.68,No
USEP,19-Jan-2025,20,113.71,0.0,6070.78,111.16,0.0,113.71,97.23,531.68,No
USEP,19-Jan-2025,21,118.35,0.0,6134.978,102.3,0.0,118.35,97.51,531.68,No
USEP,19-Jan-2025,22,118.23,0.0,6145.718,126.73,0.0,118.23,97.95,531.68,No
USEP,19-Jan-2025,23,118.38,0.0,6158.376,152.32,0.0,118.38,98.39,531.68,No
USEP,19-Jan-2025,24,112.28,0.0,6141.866,175.34,0.0,112.28,98.77,531.68,No
USEP,19-Jan-2025,25,100.36,0.0,5976.559,298.0,0.0,100.36,98.91,531.68,No
USEP,19-Jan-2025,26,93.91,0.0,5883.869,368.84,0.0,93.91,98.91,531.68,No
USEP,19-Jan-2025,27,95.95,0.0,5945.089,340.63,0.0,95.95,99.01,531.68,No
USEP,19-Jan-2025,28,94.17,0.0,5938.802,364.84,0.0,94.17,99.02,531.68,No
USEP,19-Jan-2025,29,104.24,0.0,6050.513,302.1,0.0,104.24,99.31,531.68,No
USEP,19-Jan-2025,30,93.9,0.0,5901.423,436.58,0.0,93.9,99.48,531.68,No
USEP,19-Jan-2025,31,100.13,0.0,6020.907,311.12,0.0,100.13,99.65,531.68,No
USEP,19-Jan-2025,32,105.01,0.0,6044.971,270.28,0.0,105.01,100.00,531.68,No
USEP,19-Jan-2025,33,105.36,0.0,6195.731,148.27,0.0,105.36,100.30,531.68,No
USEP,19-Jan-2025,34,105.4,0.0,6157.676,233.81,0.0,105.4,100.54,531.68,No
USEP,19-Jan-2025,35,105.16,0.0,6212.555,169.91,0.0,105.16,100.77,531.68,No
USEP,19-Jan-2025,36,101.1,0.0,6257.926,155.59,0.0,101.1,100.92,531.68,No
USEP,19-Jan-2025,37,105.23,0.0,6324.902,124.45,0.0,105.23,101.07,531.68,No
USEP,19-Jan-2025,38,106.01,0.0,6450.493,46.58,0.0,106.01,101.09,531.68,No
USEP,19-Jan-2025,39,105.42,0.0,6529.531,7.78,0.0,105.42,101.09,531.68,No
USEP,19-Jan-2025,40,108.9,0.0,6577.81,0.0,0.0,108.9,101.17,531.68,No
USEP,19-Jan-2025,41,105.96,0.0,6601.855,0.0,0.0,105.96,101.18,531.68,No
USEP,19-Jan-2025,42,105.96,0.0,6605.677,0.0,0.0,105.96,101.20,531.68,No
USEP,19-Jan-2025,43,105.35,0.0,6549.844,0.0,0.0,105.35,101.20,531.68,No
USEP,19-Jan-2025,44,98.14,0.0,6426.881,0.0,0.0,98.14,100.90,531.68,No
USEP,19-Jan-2025,45,99.79,0.0,6271.285,0.0,0.0,99.79,100.79,531.68,No
USEP,19-Jan-2025,46,105.27,0.0,6133.199,0.0,0.0,105.27,100.79,531.68,No
USEP,19-Jan-2025,47,104.97,0.0,6012.79,0.0,0.0,104.97,100.78,531.68,No
USEP,19-Jan-2025,48,97.24,0.0,5879.987,0.0,0.0,97.24,100.62,531.68,No
USEP,20-Jan-2025,1,93.66,0.0,5754.142,0.0,0.0,93.66,100.54,531.68,No
USEP,20-Jan-2025,2,93.46,0.0,5628.326,0.0,0.0,93.46,100.46,531.68,No
USEP,20-Jan-2025,3,92.4,0.0,5549.0,0.0,0.0,92.4,100.36,531.68,No
USEP,20-Jan-2025,4,92.26,0.0,5488.684,0.0,0.0,92.26,100.31,531.68,No
USEP,20-Jan-2025,5,89.45,0.0,5432.135,0.0,0.0,89.45,100.34,531.68,No
USEP,20-Jan-2025,6,87.1,0.0,5381.924,0.0,0.0,87.1,100.34,531.68,No
USEP,20-Jan-2025,7,85.83,0.0,5357.218,0.0,0.0,85.83,100.31,531.68,No
USEP,20-Jan-2025,8,85.84,0.0,5352.342,0.0,0.0,85.84,100.30,531.68,No
USEP,20-Jan-2025,9,86.5,0.0,5358.689,0.0,0.0,86.5,100.32,531.68,No
USEP,20-Jan-2025,10,90.03,0.0,5420.292,0.0,0.0,90.03,100.38,531.68,No
USEP,20-Jan-2025,11,93.45,0.0,5522.55,0.0,0.0,93.45,100.51,531.68,No
USEP,20-Jan-2025,12,94.13,0.0,5728.278,0.0,0.0,94.13,100.63,531.68,No
USEP,20-Jan-2025,13,98.04,0.0,5951.063,0.0,0.0,98.04,100.71,531.68,No
USEP,20-Jan-2025,14,104.69,0.0,6162.134,0.0,0.0,104.69,100.86,531.68,No
USEP,20-Jan-2025,15,104.97,0.0,6357.664,0.38,0.0,104.97,101.00,531.68,No
USEP,20-Jan-2025,16,121.68,0.0,6547.19,5.27,0.0,121.68,101.35,531.68,No
USEP,20-Jan-2025,17,122.56,0.0,6734.012,23.99,0.0,122.56,101.71,531.68,No
USEP,20-Jan-2025,18,125.88,0.0,6802.653,62.46,0.0,125.88,102.10,531.68,No
USEP,20-Jan-2025,19,122.56,0.0,6799.745,152.8,0.0,122.56,102.47,531.68,No
USEP,20-Jan-2025,20,108.79,0.0,6768.921,235.9,0.0,108.79,102.36,531.68,No
USEP,20-Jan-2025,21,104.79,0.0,6700.952,331.54,0.0,104.79,102.08,531.68,No
USEP,20-Jan-2025,22,93.82,0.0,6593.247,395.87,0.0,93.82,101.57,531.68,No
USEP,20-Jan-2025,23,93.69,0.0,6496.938,467.02,0.0,93.69,101.06,531.68,No
USEP,20-Jan-2025,24,93.81,0.0,6489.503,471.1,0.0,93.81,100.67,531.68,No
USEP,20-Jan-2025,25,93.69,0.0,6470.339,464.62,0.0,93.69,100.53,531.68,No
USEP,20-Jan-2025,26,93.52,0.0,6392.986,549.47,0.0,93.52,100.53,531.68,No
USEP,20-Jan-2025,27,93.71,0.0,6486.919,490.54,0.0,93.71,100.48,531.68,No
USEP,20-Jan-2025,28,84.24,0.0,6380.829,640.19,0.0,84.24,100.27,531.68,No
USEP,20-Jan-2025,29,84.99,0.0,6426.637,598.22,0.0,84.99,99.87,531.68,No
USEP,20-Jan-2025,30,86.54,0.0,6539.337,478.74,0.0,86.54,99.72,531.68,No
USEP,20-Jan-2025,31,86.56,0.0,6574.137,445.63,0.0,86.56,99.44,531.68,No
USEP,20-Jan-2025,32,86.63,0.0,6645.312,402.36,0.0,86.63,99.05,531.68,No
USEP,20-Jan-2025,33,86.54,0.0,6647.991,448.95,0.0,86.54,98.66,531.68,No
USEP,20-Jan-2025,34,86.69,0.0,6734.425,345.18,0.0,86.69,98.27,531.68,No
USEP,20-Jan-2025,35,93.96,0.0,6810.505,273.49,0.0,93.96,98.04,531.68,No
USEP,20-Jan-2025,36,95.34,0.0,6846.051,185.57,0.0,95.34,97.92,531.68,No
USEP,20-Jan-2025,37,121.59,0.0,6892.351,144.3,0.0,121.59,98.26,531.68,No
USEP,20-Jan-2025,38,122.65,0.0,6955.664,76.82,0.0,122.65,98.61,531.68,No
USEP,20-Jan-2025,39,125.9,0.0,6983.382,13.49,0.0,125.9,99.03,531.68,No
USEP,20-Jan-2025,40,124.94,0.0,6970.36,0.0,0.0,124.94,99.37,531.68,No
USEP,20-Jan-2025,41,122.77,0.0,6942.176,0.0,0.0,122.77,99.72,531.68,No
USEP,20-Jan-2025,42,122.66,0.0,6877.123,0.0,0.0,122.66,100.06,531.68,No
USEP,20-Jan-2025,43,98.64,0.0,6764.98,0.0,0.0,98.64,99.92,531.68,No
USEP,20-Jan-2025,44,94.09,0.0,6619.299,0.0,0.0,94.09,99.84,531.68,No
USEP,20-Jan-2025,45,93.8,0.0,6430.325,0.0,0.0,93.8,99.72,531.68,No
USEP,20-Jan-2025,46,93.97,0.0,6232.33,0.0,0.0,93.97,99.48,531.68,No
USEP,20-Jan-2025,47,93.59,0.0,6082.216,0.0,0.0,93.59,99.24,531.68,No
USEP,20-Jan-2025,48,93.59,0.0,5970.585,0.0,0.0,93.59,99.17,531.68,No
USEP,21-Jan-2025,1,93.84,0.0,5849.352,0.0,0.0,93.84,99.17,531.68,No
USEP,21-Jan-2025,2,93.62,0.0,5733.77,0.0,0.0,93.62,99.17,531.68,No
USEP,21-Jan-2025,3,93.46,0.0,5654.22,0.0,0.0,93.46,99.20,531.68,No
USEP,21-Jan-2025,4,86.33,0.0,5589.282,0.0,0.0,86.33,99.07,531.68,No
USEP,21-Jan-2025,5,85.46,0.0,5534.02,0.0,0.0,85.46,98.99,531.68,No
USEP,21-Jan-2025,6,84.43,0.0,5496.82,0.0,0.0,84.43,98.93,531.68,No
USEP,21-Jan-2025,7,84.29,0.0,5459.764,0.0,0.0,84.29,98.90,531.68,No
USEP,21-Jan-2025,8,84.29,0.0,5454.535,0.0,0.0,84.29,98.87,531.68,No
USEP,21-Jan-2025,9,84.28,0.0,5458.044,0.0,0.0,84.28,98.82,531.68,No
USEP,21-Jan-2025,10,86.44,0.0,5518.34,0.0,0.0,86.44,98.75,531.68,No
USEP,21-Jan-2025,11,93.72,0.0,5637.645,0.0,0.0,93.72,98.75,531.68,No
USEP,21-Jan-2025,12,123.93,0.0,5833.006,0.0,0.0,123.93,99.37,531.68,No
USEP,21-Jan-2025,13,116.18,0.0,6070.055,0.0,0.0,116.18,99.75,531.68,No
USEP,21-Jan-2025,14,126.78,0.0,6262.468,0.0,0.0,126.78,100.21,531.68,No
USEP,21-Jan-2025,15,135.0,0.0,6456.681,1.03,0.0,135.0,100.84,531.68,No
USEP,21-Jan-2025,16,178.56,0.0,6627.078,6.44,0.0,178.56,102.02,531.68,No
USEP,21-Jan-2025,17,149.78,0.0,6766.431,26.62,0.0,149.78,102.59,531.68,No
USEP,21-Jan-2025,18,175.45,0.0,6844.271,57.5,0.0,175.45,103.62,531.68,No
USEP,21-Jan-2025,19,174.5,0.0,6867.193,100.36,0.0,174.5,104.71,531.68,No
USEP,21-Jan-2025,20,175.39,0.0,6884.369,147.18,0.0,175.39,106.09,531.68,No
USEP,21-Jan-2025,21,128.99,0.0,6834.143,231.49,0.0,128.99,106.60,531.68,No
USEP,21-Jan-2025,22,126.83,0.0,6826.862,218.62,0.0,126.83,107.28,531.68,No
USEP,21-Jan-2025,23,123.8,0.0,6702.065,309.24,0.0,123.8,107.91,531.68,No
USEP,21-Jan-2025,24,93.87,0.0,6566.836,414.77,0.0,93.87,107.91,531.68,No
USEP,21-Jan-2025,25,94.38,0.0,6577.268,350.21,0.0,94.38,107.93,531.68,No
USEP,21-Jan-2025,26,123.71,0.0,6627.266,314.03,0.0,123.71,108.56,531.68,No
USEP,21-Jan-2025,27,93.88,0.0,6634.045,347.49,0.0,93.88,108.56,531.68,No
USEP,21-Jan-2025,28,124.56,0.0,6790.491,232.55,0.0,124.56,109.40,531.68,No
USEP,21-Jan-2025,29,118.27,0.0,6746.124,289.72,0.0,118.27,110.09,531.68,No
USEP,21-Jan-2025,30,94.0,0.0,6774.279,258.07,0.0,94.0,110.25,531.68,No
USEP,21-Jan-2025,31,112.62,0.0,6813.095,225.04,0.0,112.62,110.79,531.68,No
USEP,21-Jan-2025,32,93.69,0.0,6755.989,270.64,0.0,93.69,110.94,531.68,No
USEP,21-Jan-2025,33,94.0,0.0,6818.239,207.86,0.0,94.0,111.09,531.68,No
USEP,21-Jan-2025,34,110.48,0.0,6871.621,156.62,0.0,110.48,111.59,531.68,No
USEP,21-Jan-2025,35,104.03,0.0,6859.723,176.9,0.0,104.03,111.80,531.68,No
USEP,21-Jan-2025,36,118.64,0.0,6874.305,121.22,0.0,118.64,112.28,531.68,No
USEP,21-Jan-2025,37,124.6,0.0,6891.874,74.36,0.0,124.6,112.35,531.68,No
USEP,21-Jan-2025,38,124.58,0.0,6897.654,49.84,0.0,124.58,112.39,531.68,No
USEP,21-Jan-2025,39,124.68,0.0,6925.74,10.67,0.0,124.68,112.36,531.68,No
USEP,21-Jan-2025,40,124.64,0.0,6905.532,0.0,0.0,124.64,112.36,531.68,No
USEP,21-Jan-2025,41,123.89,0.0,6862.521,0.0,0.0,123.89,112.38,531.68,No
USEP,21-Jan-2025,42,110.77,0.0,6793.657,0.0,0.0,110.77,112.13,531.68,No
USEP,21-Jan-2025,43,94.0,0.0,6679.75,0.0,0.0,94.0,112.04,531.68,No
USEP,21-Jan-2025,44,92.73,0.0,6527.638,0.0,0.0,92.73,112.01,531.68,No
USEP,21-Jan-2025,45,90.56,0.0,6360.129,0.0,0.0,90.56,111.94,531.68,No
USEP,21-Jan-2025,46,87.79,0.0,6216.998,0.0,0.0,87.79,111.81,531.68,No
USEP,21-Jan-2025,47,86.41,0.0,6073.355,0.0,0.0,86.41,111.66,531.68,No
USEP,21-Jan-2025,48,86.34,0.0,5931.064,0.0,0.0,86.34,111.51,531.68,No
USEP,22-Jan-2025,1,90.05,0.0,5777.461,0.0,0.0,90.05,111.43,531.68,No
USEP,22-Jan-2025,2,85.54,0.0,5653.459,0.0,0.0,85.54,111.26,531.68,No
USEP,22-Jan-2025,3,83.42,0.0,5567.816,0.0,0.0,83.42,111.05,531.68,No
USEP,22-Jan-2025,4,81.98,0.0,5499.464,0.0,0.0,81.98,110.96,531.68,No
USEP,22-Jan-2025,5,77.76,0.0,5462.582,0.0,0.0,77.76,110.80,531.68,No
USEP,22-Jan-2025,6,67.23,0.0,5424.159,0.0,0.0,67.23,110.44,531.68,No
USEP,22-Jan-2025,7,65.72,0.0,5405.119,0.0,0.0,65.72,110.06,531.68,No
USEP,22-Jan-2025,8,65.72,0.0,5402.957,0.0,0.0,65.72,109.67,531.68,No
USEP,22-Jan-2025,9,67.31,0.0,5418.001,0.0,0.0,67.31,109.32,531.68,No
USEP,22-Jan-2025,10,81.98,0.0,5466.836,0.0,0.0,81.98,109.22,531.68,No
USEP,22-Jan-2025,11,84.68,0.0,5582.692,0.0,0.0,84.68,109.04,531.68,No
USEP,22-Jan-2025,12,93.77,0.0,5788.017,0.0,0.0,93.77,108.41,531.68,No
USEP,22-Jan-2025,13,93.78,0.0,6011.682,0.0,0.0,93.78,107.94,531.68,No
USEP,22-Jan-2025,14,96.56,0.0,6213.772,0.0,0.0,96.56,107.31,531.68,No
USEP,22-Jan-2025,15,103.97,0.0,6396.837,1.13,0.0,103.97,106.66,531.68,No
USEP,22-Jan-2025,16,113.08,0.0,6579.43,6.6,0.0,113.08,105.30,531.68,No
USEP,22-Jan-2025,17,105.28,0.0,6726.333,28.43,0.0,105.28,104.37,531.68,No
USEP,22-Jan-2025,18,123.01,0.0,6826.648,38.81,0.0,123.01,103.28,531.68,No
USEP,22-Jan-2025,19,103.76,0.0,6809.516,120.24,0.0,103.76,101.81,531.68,No
USEP,22-Jan-2025,20,93.9,0.0,6808.562,170.75,0.0,93.9,100.11,531.68,No
USEP,22-Jan-2025,21,93.99,0.0,6842.338,166.77,0.0,93.99,99.38,531.68,No
USEP,22-Jan-2025,22,93.68,0.0,6788.781,212.6,0.0,93.68,98.69,531.68,No
USEP,22-Jan-2025,23,93.68,0.0,6774.527,217.82,0.0,93.68,98.06,531.68,No
USEP,22-Jan-2025,24,93.03,0.0,6718.978,258.23,0.0,93.03,98.04,531.68,No
USEP,22-Jan-2025,25,90.8,0.0,6625.8,323.93,0.0,90.8,97.97,531.68,No
USEP,22-Jan-2025,26,88.24,0.0,6546.847,375.16,0.0,88.24,97.23,531.68,No
USEP,22-Jan-2025,27,90.1,0.0,6595.975,375.68,0.0,90.1,97.15,531.68,No
USEP,22-Jan-2025,28,93.68,0.0,6733.788,283.43,0.0,93.68,96.51,531.68,No
USEP,22-Jan-2025,29,93.67,0.0,6757.848,282.23,0.0,93.67,96.00,531.68,No
USEP,22-Jan-2025,30,93.63,0.0,6747.168,289.48,0.0,93.63,95.99,531.68,No
USEP,22-Jan-2025,31,93.63,0.0,6746.407,273.63,0.0,93.63,95.59,531.68,No
USEP,22-Jan-2025,32,93.69,0.0,6792.703,208.83,0.0,93.69,95.59,531.68,No
USEP,22-Jan-2025,33,93.69,0.0,6815.704,209.28,0.0,93.69,95.59,531.68,No
USEP,22-Jan-2025,34,93.68,0.0,6789.338,262.84,0.0,93.68,95.24,531.68,No
USEP,22-Jan-2025,35,94.02,0.0,6848.198,188.98,0.0,94.02,95.03,531.68,No
USEP,22-Jan-2025,36,93.81,0.0,6802.623,186.54,0.0,93.81,94.51,531.68,No
USEP,22-Jan-2025,37,94.01,0.0,6811.474,122.04,0.0,94.01,93.87,531.68,No
USEP,22-Jan-2025,38,112.93,0.0,6847.636,65.81,0.0,112.93,93.63,531.68,No
USEP,22-Jan-2025,39,124.69,0.0,6906.839,12.99,0.0,124.69,93.63,531.68,No
USEP,22-Jan-2025,40,124.69,0.0,6926.659,0.0,0.0,124.69,93.63,531.68,No
USEP,22-Jan-2025,41,124.7,0.0,6893.991,0.0,0.0,124.7,93.65,531.68,No
USEP,22-Jan-2025,42,123.89,0.0,6824.461,0.0,0.0,123.89,93.92,531.68,No
USEP,22-Jan-2025,43,99.26,0.0,6716.533,0.0,0.0,99.26,94.03,531.68,No
USEP,22-Jan-2025,44,93.8,0.0,6564.137,0.0,0.0,93.8,94.05,531.68,No
USEP,22-Jan-2025,45,93.68,0.0,6401.678,0.0,0.0,93.68,94.12,531.68,No
USEP,22-Jan-2025,46,93.0,0.0,6261.146,0.0,0.0,93.0,94.23,531.68,No
USEP,22-Jan-2025,47,86.42,0.0,6111.023,0.0,0.0,86.42,94.23,531.68,No
USEP,22-Jan-2025,48,93.78,0.0,5923.475,0.0,0.0,93.78,94.38,531.68,No
USEP,23-Jan-2025,1,84.27,0.0,5743.357,0.0,0.0,84.27,94.26,531.68,No
USEP,23-Jan-2025,2,83.6,0.0,5635.12,0.0,0.0,83.6,94.22,531.68,No
USEP,23-Jan-2025,3,83.6,0.0,5596.449,0.0,0.0,83.6,94.23,531.68,No
USEP,23-Jan-2025,4,82.7,0.0,5527.768,0.0,0.0,82.7,94.24,531.68,No
USEP,23-Jan-2025,5,82.57,0.0,5480.33,0.0,0.0,82.57,94.34,531.68,No
USEP,23-Jan-2025,6,80.21,0.0,5429.417,0.0,0.0,80.21,94.61,531.68,No
USEP,23-Jan-2025,7,79.66,0.0,5408.742,0.0,0.0,79.66,94.90,531.68,No
USEP,23-Jan-2025,8,78.25,0.0,5398.056,0.0,0.0,78.25,95.16,531.68,No
USEP,23-Jan-2025,9,78.92,0.0,5412.683,0.0,0.0,78.92,95.40,531.68,No
USEP,23-Jan-2025,10,81.51,0.0,5461.473,0.0,0.0,81.51,95.39,531.68,No
USEP,23-Jan-2025,11,84.25,0.0,5578.06,0.0,0.0,84.25,95.39,531.68,No
USEP,23-Jan-2025,12,92.83,0.0,5784.752,0.0,0.0,92.83,95.37,531.68,No
USEP,23-Jan-2025,13,94.21,0.0,6010.638,0.0,0.0,94.21,95.38,531.68,No
USEP,23-Jan-2025,14,117.43,0.0,6222.689,0.0,0.0,117.43,95.81,531.68,No
USEP,23-Jan-2025,15,124.58,0.0,6405.878,1.29,0.0,124.58,96.24,531.68,No
USEP,23-Jan-2025,16,126.91,0.0,6576.876,6.67,0.0,126.91,96.53,531.68,No
USEP,23-Jan-2025,17,135.16,0.0,6723.366,26.06,0.0,135.16,97.15,531.68,No
USEP,23-Jan-2025,18,147.03,0.0,6799.233,46.37,0.0,147.03,97.65,531.68,No
USEP,23-Jan-2025,19,141.73,0.0,6817.95,96.48,0.0,141.73,98.44,531.68,No
USEP,23-Jan-2025,20,141.74,0.0,6823.571,151.19,0.0,141.74,99.44,531.68,No
USEP,23-Jan-2025,21,126.91,0.0,6824.794,185.79,0.0,126.91,100.12,531.68,No
USEP,23-Jan-2025,22,125.9,0.0,6789.328,208.16,0.0,125.9,100.80,531.68,No
USEP,23-Jan-2025,23,124.26,0.0,6726.15,251.15,0.0,124.26,101.43,531.68,No
USEP,23-Jan-2025,24,123.87,0.0,6685.724,266.3,0.0,123.87,102.07,531.68,No
USEP,23-Jan-2025,25,123.87,0.0,6682.031,246.77,0.0,123.87,102.76,531.68,No
USEP,23-Jan-2025,26,123.87,0.0,6690.743,246.85,0.0,123.87,103.51,531.68,No
USEP,23-Jan-2025,27,124.67,0.0,6705.216,276.54,0.0,124.67,104.23,531.68,No
USEP,23-Jan-2025,28,125.89,0.0,6784.0,250.47,0.0,125.89,104.90,531.68,No
USEP,23-Jan-2025,29,124.67,0.0,6754.146,271.59,0.0,124.67,105.54,531.68,No
USEP,23-Jan-2025,30,93.94,0.0,6592.924,391.49,0.0,93.94,105.55,531.68,No
USEP,23-Jan-2025,31,123.87,0.0,6680.411,293.06,0.0,123.87,106.18,531.68,No
USEP,23-Jan-2025,32,93.94,0.0,6609.479,378.1,0.0,93.94,106.18,531.68,No
USEP,23-Jan-2025,33,123.87,0.0,6723.972,276.53,0.0,123.87,106.81,531.68,No
USEP,23-Jan-2025,34,124.67,0.0,6809.541,222.51,0.0,124.67,107.46,531.68,No
USEP,23-Jan-2025,35,123.86,0.0,6723.018,298.23,0.0,123.86,108.08,531.68,No
USEP,23-Jan-2025,36,126.78,0.0,6832.791,159.51,0.0,126.78,108.77,531.68,No
USEP,23-Jan-2025,37,130.67,0.0,6865.836,87.75,0.0,130.67,109.53,531.68,No
USEP,23-Jan-2025,38,132.98,0.0,6878.47,63.0,0.0,132.98,109.95,531.68,No
USEP,23-Jan-2025,39,127.05,0.0,6901.804,12.79,0.0,127.05,110.00,531.68,No
USEP,23-Jan-2025,40,127.07,0.0,6904.334,0.0,0.0,127.07,110.05,531.68,No
USEP,23-Jan-2025,41,127.07,0.0,6876.477,0.0,0.0,127.07,110.10,531.68,No
USEP,23-Jan-2025,42,124.87,0.0,6799.551,0.0,0.0,124.87,110.12,531.68,No
USEP,23-Jan-2025,43,123.92,0.0,6693.601,0.0,0.0,123.92,110.63,531.68,No
USEP,23-Jan-2025,44,122.86,0.0,6545.719,0.0,0.0,122.86,111.24,531.68,No
USEP,23-Jan-2025,45,93.85,0.0,6392.583,0.0,0.0,93.85,111.24,531.68,No
USEP,23-Jan-2025,46,93.52,0.0,6250.774,0.0,0.0,93.52,111.25,531.68,No
USEP,23-Jan-2025,47,86.55,0.0,6104.696,0.0,0.0,86.55,111.25,531.68,No
USEP,23-Jan-2025,48,85.38,0.0,5944.562,0.0,0.0,85.38,111.08,531.68,No
USEP,24-Jan-2025,1,84.41,0.0,5792.371,0.0,0.0,84.41,111.08,531.68,No
USEP,24-Jan-2025,2,84.07,0.0,5682.042,0.0,0.0,84.07,111.09,531.68,No
USEP,24-Jan-2025,3,85.24,0.0,5610.757,0.0,0.0,85.24,111.13,531.68,No
