temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
31.0,23.9,66.0,0.0,,350.0,11.2,19.872964169381106,1010.0,,3.0
31.5,24.0,64.5,0.0,,190.0,11.2,19.879478827361563,1010.0,,3.0
32.0,24.1,63.0,0.0,,30.0,11.2,19.88599348534202,1010.0,,3.0
32.5,24.0,61.0,0.0,,170.0,8.3,19.892508143322477,1009.5,,3.0
33.0,23.9,59.0,0.0,,310.0,5.4,19.89902280130293,1009.0,,3.0
33.5,23.45,56.0,0.0,,280.0,7.4,19.905537459283387,1008.5,,2.0
34.0,23.0,53.0,0.0,,250.0,9.4,19.912052117263844,1008.0,,1.0
34.0,23.0,53.0,0.1,,274.5,8.5,19.9185667752443,1007.5,,9.0
34.0,23.0,53.0,0.2,,299.0,7.6,19.925081433224754,1007.0,,17.0
34.0,22.55,51.5,0.2,,264.0,9.4,19.93159609120521,1007.0,,17.0
34.0,22.1,50.0,0.2,,229.0,11.2,19.938110749185668,1007.0,,17.0
33.5,21.450000000000003,49.5,0.30000000000000004,,239.5,9.399999999999999,19.944625407166125,1007.0,,17.0
33.0,20.8,49.0,0.4,,250.0,7.6,19.95114006514658,1007.0,,17.0
33.0,20.8,49.0,0.8500000000000001,,245.0,7.6,19.957654723127035,1007.0,,17.5
33.0,20.8,49.0,1.3,,240.0,7.6,19.964169381107492,1007.0,,18.0
31.5,22.950000000000003,62.0,0.65,,170.0,10.3,19.97068403908795,1007.0,,10.5
30.0,25.1,75.0,0.0,,100.0,13.0,19.977198697068403,1007.0,,3.0
29.5,25.55,79.5,0.0,,85.0,12.1,19.98371335504886,1007.5,,2.5
29.0,26.0,84.0,0.0,,70.0,11.2,19.990228013029316,1008.0,,2.0
29.0,26.0,84.0,0.0,,60.0,10.3,19.996742671009773,1008.5,,2.0
29.0,26.0,84.0,0.0,,50.0,9.4,20.003257328990227,1009.0,,2.0
29.0,25.5,81.5,0.0,,55.0,8.5,20.009771986970684,1009.5,,2.5
29.0,25.0,79.0,0.0,,60.0,7.6,20.01628664495114,1010.0,,3.0
28.5,25.0,81.5,0.0,,55.0,6.5,20.022801302931597,1010.0,,3.0
28.0,25.0,84.0,0.0,,50.0,5.4,20.02931596091205,1010.0,,3.0
28.0,25.0,84.0,0.0,,45.0,5.4,20.035830618892508,1010.0,,3.0
28.0,25.0,84.0,0.0,,40.0,5.4,20.042345276872965,1010.0,,3.0
28.0,25.0,84.0,0.0,,40.0,6.5,20.04885993485342,1010.0,,3.0
28.0,25.0,84.0,0.0,,40.0,7.6,20.055374592833875,1010.0,,3.0
28.0,25.0,84.0,0.0,,40.0,7.6,20.061889250814332,1009.5,,3.0
28.0,25.0,84.0,0.0,,40.0,7.6,20.06840390879479,1009.0,,3.0
28.0,25.0,84.0,0.0,,21.5,4.699999999999999,20.074918566775246,1008.5,,3.0
28.0,25.0,84.0,0.0,,3.0,1.8,20.0814332247557,1008.0,,3.0
28.0,25.5,86.5,0.0,,176.0,1.8,20.087947882736156,1008.0,,3.0
28.0,26.0,89.0,0.0,,349.0,1.8,20.094462540716613,1008.0,,3.0
28.0,26.0,89.0,0.0,,353.0,1.8,20.10097719869707,1008.0,,3.0
28.0,26.0,89.0,0.0,,357.0,1.8,20.107491856677523,1008.0,,3.0
28.0,26.0,89.0,0.0,,203.5,3.6000000000000005,20.11400651465798,1008.0,,3.0
28.0,26.0,89.0,0.0,,50.0,5.4,20.120521172638437,1008.0,,3.0
28.0,26.0,89.0,0.0,,25.0,4.5,20.127035830618894,1008.0,,4.0
28.0,26.0,89.0,0.0,,0.0,3.6,20.133550488599347,1008.0,,5.0
28.5,26.0,86.5,0.0,,30.0,5.6,20.140065146579804,1008.5,,5.0
29.0,26.0,84.0,0.0,,60.0,7.6,20.14657980456026,1009.0,,5.0
29.5,25.55,79.5,0.0,,45.0,9.4,20.153094462540718,1009.0,,4.0
30.0,25.1,75.0,0.0,,30.0,11.2,20.15960912052117,1009.0,,3.0
30.5,24.5,70.5,0.0,,30.0,10.1,20.16612377850163,1009.0,,3.0
31.0,23.9,66.0,0.0,,30.0,9.0,20.172638436482085,1009.0,,3.0
31.5,24.5,66.5,0.0,,195.0,9.2,20.179153094462542,1009.5,,3.0
32.0,25.1,67.0,0.0,,360.0,9.4,20.185667752442995,1010.0,,3.0
32.5,24.05,61.5,0.0,,357.0,8.5,20.192182410423452,1009.5,,2.5
33.0,23.0,56.0,0.0,,354.0,7.6,20.19869706840391,1009.0,,2.0
33.5,23.5,56.0,0.0,,332.0,6.5,20.205211726384366,1008.5,,2.5
34.0,24.0,56.0,0.0,,310.0,5.4,20.21172638436482,1008.0,,3.0
33.0,24.55,61.5,0.0,,230.0,9.2,20.218241042345277,1008.0,,3.0
32.0,25.1,67.0,0.0,,150.0,13.0,20.224755700325733,1008.0,,3.0
32.0,25.1,67.0,0.05,,160.0,9.5,20.23127035830619,1007.5,,10.0
32.0,25.1,67.0,0.1,,170.0,6.0,20.237785016286644,1007.0,,17.0
32.0,25.1,67.0,0.1,,205.0,6.8,20.2442996742671,1006.5,,17.0
32.0,25.1,67.0,0.1,,240.0,7.6,20.250814332247558,1006.0,,17.0
31.5,25.0,68.5,0.15000000000000002,,190.0,10.3,20.257328990228014,1006.0,,17.0
31.0,24.9,70.0,0.2,,140.0,13.0,20.263843648208468,1006.0,,17.0
30.5,25.0,72.5,0.15000000000000002,,125.0,11.2,20.270358306188925,1006.5,,17.0
30.0,25.1,75.0,0.1,,110.0,9.4,20.27687296416938,1007.0,,17.0
29.0,25.55,82.0,0.05,,70.0,13.899999999999999,20.28338762214984,1007.5,,10.0
28.0,26.0,89.0,0.0,,30.0,18.4,20.289902280130292,1008.0,,3.0
27.5,25.5,89.0,0.0,,35.0,13.899999999999999,20.29641693811075,1008.0,,2.5
27.0,25.0,89.0,0.0,,40.0,9.4,20.302931596091206,1008.0,,2.0
27.0,24.55,86.5,0.0,,21.5,6.5,20.309446254071663,1008.0,,2.0
27.0,24.1,84.0,0.0,,3.0,3.6,20.315960912052116,1008.0,,2.0
27.0,24.55,86.5,0.0,,21.5,4.8,20.322475570032573,1008.5,,2.5
27.0,25.0,89.0,0.0,,40.0,6.0,20.32899022801303,1009.0,,3.0
27.0,24.55,86.5,0.0,,200.0,6.8,20.335504885993487,1009.5,,3.0
27.0,24.1,84.0,0.0,,360.0,7.6,20.34201954397394,1010.0,,3.0
27.0,23.55,81.5,0.0,,360.0,7.6,20.348534201954397,1010.5,,3.0
27.0,23.0,79.0,0.0,,360.0,7.6,20.355048859934854,1011.0,,3.0
26.5,23.05,81.5,0.0,,183.5,4.699999999999999,20.36156351791531,1010.5,,3.0
26.0,23.1,84.0,0.0,,7.0,1.8,20.368078175895764,1010.0,,3.0
26.0,23.1,84.0,0.0,,9.0,1.8,20.37459283387622,1009.5,,3.0
26.0,23.1,84.0,0.0,,11.0,1.8,20.381107491856678,1009.0,,3.0
26.0,23.1,84.0,0.0,,180.5,6.499999999999999,20.387622149837135,1008.5,,2.5
26.0,23.1,84.0,0.0,,350.0,11.2,20.39413680781759,1008.0,,2.0
26.0,22.6,81.5,0.0,,355.0,8.3,20.400651465798045,1008.0,,2.5
26.0,22.1,79.0,0.0,,360.0,5.4,20.407166123778502,1008.0,,3.0
26.0,22.6,81.5,0.0,,355.0,4.5,20.41368078175896,1008.0,,3.0
26.0,23.1,84.0,0.0,,350.0,3.6,20.420195439739413,1008.0,,3.0
26.0,23.1,84.0,0.0,,355.0,4.5,20.42671009771987,1008.0,,2.5
26.0,23.1,84.0,0.0,,360.0,5.4,20.433224755700326,1008.0,,2.0
26.0,23.1,84.0,0.0,,260.0,3.6,20.439739413680783,1008.5,,2.5
26.0,23.1,84.0,0.0,,160.0,1.8,20.446254071661237,1009.0,,3.0
26.5,23.05,81.5,0.0,,257.5,1.8,20.452768729641694,1009.0,,3.0
27.0,23.0,79.0,0.0,,355.0,1.8,20.45928338762215,1009.0,,3.0
27.5,22.95,76.5,0.0,,192.5,5.6000000000000005,20.465798045602607,1009.0,,3.0
28.0,22.9,74.0,0.0,,30.0,9.4,20.47231270358306,1009.0,,3.0
29.5,22.85,68.0,0.0,,70.0,7.4,20.478827361563518,1009.0,,3.0
31.0,22.8,62.0,0.0,,110.0,5.4,20.485342019543975,1009.0,,3.0
31.5,23.450000000000003,62.5,0.0,,90.0,9.2,20.49185667752443,1009.0,,2.5
32.0,24.1,63.0,0.0,,70.0,13.0,20.498371335504885,1009.0,,2.0
32.5,24.0,61.0,0.0,,70.0,11.2,20.504885993485342,1008.5,,2.0
33.0,23.9,59.0,0.0,,70.0,9.4,20.5114006514658,1008.0,,2.0
32.5,24.5,63.0,0.1,,105.0,10.3,20.517915309446256,1008.0,,9.5
32.0,25.1,67.0,0.2,,140.0,11.2,20.52442996742671,1008.0,,17.0
32.5,24.05,61.5,0.1,,130.0,11.2,20.530944625407166,1007.5,,9.0
33.0,23.0,56.0,0.0,,120.0,11.2,20.537459283387623,1007.0,,1.0
33.0,23.45,57.5,0.0,,125.0,10.3,20.54397394136808,1007.0,,1.0
33.0,23.9,59.0,0.0,,130.0,9.4,20.550488599348533,1007.0,,1.0
33.0,24.45,61.0,0.05,,135.0,12.100000000000001,20.55700325732899,1006.5,,9.0
33.0,25.0,63.0,0.1,,140.0,14.8,20.563517915309447,1006.0,,17.0
33.0,25.0,63.0,0.05,,125.0,13.9,20.570032573289904,1006.0,,9.5
33.0,25.0,63.0,0.0,,110.0,13.0,20.576547231270357,1006.0,,2.0
32.0,24.95,66.5,0.3,,120.0,13.0,20.583061889250814,1006.0,,9.5
31.0,24.9,70.0,0.6,,130.0,13.0,20.58957654723127,1006.0,,17.0
31.0,25.45,72.5,0.3,,130.0,11.2,20.596091205211728,1006.5,,9.5
31.0,26.0,75.0,0.0,,130.0,9.4,20.60260586319218,1007.0,,2.0
30.5,26.5,79.5,0.0,,110.0,10.3,20.60912052117264,1007.5,,2.5
30.0,27.0,84.0,0.0,,90.0,11.2,20.615635179153095,1008.0,,3.0
30.0,26.45,81.5,0.0,,85.0,12.1,20.622149837133552,1008.0,,3.0
30.0,25.9,79.0,0.0,,80.0,13.0,20.628664495114005,1008.0,,3.0
30.0,25.9,79.0,0.0,,80.0,10.3,20.635179153094462,1008.5,,3.0
30.0,25.9,79.0,0.0,,80.0,7.6,20.64169381107492,1009.0,,3.0
30.0,25.9,79.0,0.0,,100.0,7.6,20.648208469055376,1009.0,,3.0
30.0,25.9,79.0,0.0,,120.0,7.6,20.65472312703583,1009.0,,3.0
30.0,25.5,77.0,0.0,,125.0,9.4,20.661237785016286,1009.0,,3.0
30.0,25.1,75.0,0.0,,130.0,11.2,20.667752442996743,1009.0,,3.0
29.5,25.55,79.5,0.0,,130.0,10.3,20.6742671009772,1009.0,,3.0
29.0,26.0,84.0,0.0,,130.0,9.4,20.680781758957654,1009.0,,3.0
29.0,26.0,84.0,0.0,,130.0,7.4,20.68729641693811,1009.0,,3.0
29.0,26.0,84.0,0.0,,130.0,5.4,20.693811074918568,1009.0,,3.0
29.0,26.0,84.0,0.0,,125.0,5.4,20.700325732899024,1008.5,,3.0
29.0,26.0,84.0,0.0,,120.0,5.4,20.706840390879478,1008.0,,3.0
29.0,26.0,84.0,0.0,,120.0,6.5,20.713355048859935,1008.5,,2.5
29.0,26.0,84.0,0.0,,120.0,7.6,20.71986970684039,1009.0,,2.0
29.0,26.0,84.0,0.0,,115.0,8.5,20.72638436482085,1008.5,,2.0
29.0,26.0,84.0,0.0,,110.0,9.4,20.732899022801302,1008.0,,2.0
29.0,26.0,84.0,0.0,,120.0,8.5,20.73941368078176,1008.0,,2.5
29.0,26.0,84.0,0.0,,130.0,7.6,20.745928338762216,1008.0,,3.0
29.0,26.0,84.0,0.0,,145.0,9.4,20.752442996742673,1008.5,,3.0
29.0,26.0,84.0,0.0,,160.0,11.2,20.758957654723126,1009.0,,3.0
29.0,25.5,81.5,0.0,,170.0,10.3,20.765472312703583,1009.5,,3.0
29.0,25.0,79.0,0.0,,180.0,9.4,20.77198697068404,1010.0,,3.0
27.5,24.05,81.5,0.15,,225.0,14.95,20.778501628664497,1010.5,,5.5
26.0,23.1,84.0,0.3,,270.0,20.5,20.78501628664495,1011.0,,8.0
26.0,22.6,81.5,0.25,,260.0,16.75,20.791530944625407,1011.5,,12.5
26.0,22.1,79.0,0.2,,250.0,13.0,20.798045602605864,1012.0,,17.0
26.0,22.1,79.0,1.5499999999999998,,240.0,13.0,20.80456026058632,1012.0,,13.0
26.0,22.1,79.0,2.9,,230.0,13.0,20.811074918566774,1012.0,,9.0
25.0,22.55,86.5,3.8499999999999996,,235.0,13.9,20.81758957654723,1012.0,,8.5
24.0,23.0,94.0,4.8,,240.0,14.8,20.824104234527688,1012.0,,8.0
24.0,22.55,91.5,3.05,,250.0,10.100000000000001,20.830618892508145,1011.5,,8.5
24.0,22.1,89.0,1.3,,260.0,5.4,20.8371335504886,1011.0,,9.0
24.5,22.6,89.0,0.95,,150.0,7.4,20.843648208469055,1011.0,,8.5
25.0,23.1,89.0,0.6,,40.0,9.4,20.850162866449512,1011.0,,8.0
25.0,23.1,89.0,0.4,,75.5,6.5,20.85667752442997,1010.0,,7.5
25.0,23.1,89.0,0.2,,111.0,3.6,20.863192182410423,1009.0,,7.0
25.0,23.1,89.0,0.1,,95.5,6.5,20.86970684039088,1009.0,,5.0
25.0,23.1,89.0,0.0,,80.0,9.4,20.876221498371336,1009.0,,3.0
25.5,23.1,86.5,0.0,,85.0,8.5,20.882736156351793,1009.0,,3.0
26.0,23.1,84.0,0.0,,90.0,7.6,20.889250814332247,1009.0,,3.0
26.0,23.55,86.5,0.0,,85.0,7.6,20.895765472312704,1009.0,,3.0
26.0,24.0,89.0,0.0,,80.0,7.6,20.90228013029316,1009.0,,3.0
26.0,24.0,89.0,0.0,,60.0,5.6,20.908794788273617,1009.0,,3.0
26.0,24.0,89.0,0.0,,40.0,3.6,20.91530944625407,1009.0,,3.0
26.0,24.0,89.0,0.0,,45.0,4.5,20.921824104234528,1009.5,,3.0
26.0,24.0,89.0,0.0,,50.0,5.4,20.928338762214985,1010.0,,3.0
26.0,24.0,89.0,0.0,,28.5,3.6,20.93485342019544,1010.0,,3.0
26.0,24.0,89.0,0.0,,7.0,1.8,20.941368078175895,1010.0,,3.0
26.0,24.0,89.0,0.0,,23.5,3.6000000000000005,20.94788273615635,1010.5,,3.0
26.0,24.0,89.0,0.0,,40.0,5.4,20.95439739413681,1011.0,,3.0
26.0,24.0,89.0,0.0,,21.5,3.6,20.960912052117266,1011.0,,3.0
26.0,24.0,89.0,0.0,,3.0,1.8,20.96742671009772,1011.0,,3.0
26.0,24.5,91.5,0.1,,2.0,1.8,20.973941368078176,1011.0,,5.0
26.0,25.0,94.0,0.2,,1.0,1.8,20.980456026058633,1011.0,,7.0
26.0,25.0,94.0,0.1,,40.5,3.6000000000000005,20.986970684039086,1011.0,,5.0
26.0,25.0,94.0,0.0,,80.0,5.4,20.993485342019543,1011.0,,3.0
26.0,25.0,94.0,0.0,,209.5,3.6,21.0,1010.5,,3.0
26.0,25.0,94.0,0.0,,339.0,1.8,21.006514657980457,1010.0,,3.0
26.0,25.0,94.0,0.0,,339.5,1.8,21.013029315960914,1010.0,,3.0
26.0,25.0,94.0,0.0,,340.0,1.8,21.019543973941367,1010.0,,3.0
26.0,24.5,91.5,0.0,,345.0,2.7,21.026058631921824,1010.0,,3.0
26.0,24.0,89.0,0.0,,350.0,3.6,21.03257328990228,1010.0,,3.0
26.0,24.0,89.0,0.0,,339.0,3.6,21.039087947882734,1009.5,,3.0
26.0,24.0,89.0,0.0,,328.0,3.6,21.04560260586319,1009.0,,3.0
26.0,24.0,89.0,0.0,,328.5,2.7,21.05211726384365,1009.5,,3.0
26.0,24.0,89.0,0.0,,329.0,1.8,21.058631921824105,1010.0,,3.0
26.0,24.0,89.0,0.0,,339.5,3.6000000000000005,21.065146579804562,1010.0,,3.0
26.0,24.0,89.0,0.0,,350.0,5.4,21.071661237785015,1010.0,,3.0
26.5,24.05,86.5,0.0,,196.0,3.6,21.078175895765472,1010.5,,3.0
27.0,24.1,84.0,0.0,,42.0,1.8,21.08469055374593,1011.0,,3.0
27.5,24.05,81.5,0.0,,58.0,2.7,21.091205211726383,1011.0,,3.0
28.0,24.0,79.0,0.0,,74.0,3.6,21.09771986970684,1011.0,,3.0
28.5,23.95,76.5,0.0,,83.5,3.6,21.104234527687296,1011.5,,3.0
29.0,23.9,74.0,0.0,,93.0,3.6,21.110749185667753,1012.0,,3.0
30.0,24.4,72.0,0.0,,116.5,7.4,21.11726384364821,1012.0,,3.0
31.0,24.9,70.0,0.0,,140.0,11.2,21.123778501628664,1012.0,,3.0
31.5,25.0,68.5,0.0,,130.0,12.1,21.13029315960912,1012.0,,3.0
32.0,25.1,67.0,0.0,,120.0,13.0,21.136807817589577,1012.0,,3.0
32.5,25.05,65.0,0.0,,125.0,13.0,21.14332247557003,1011.5,,3.0
33.0,25.0,63.0,0.0,,130.0,13.0,21.149837133550488,1011.0,,3.0
32.0,24.95,66.5,0.0,,120.0,13.9,21.156351791530945,1010.5,,3.0
31.0,24.9,70.0,0.0,,110.0,14.8,21.1628664495114,1010.0,,3.0
31.5,24.5,66.5,0.0,,115.0,13.9,21.16938110749186,1010.0,,3.0
32.0,24.1,63.0,0.0,,120.0,13.0,21.175895765472312,1010.0,,3.0
31.5,24.5,66.5,0.05,,120.0,13.0,21.18241042345277,1009.5,,5.0
31.0,24.9,70.0,0.1,,120.0,13.0,21.188925081433226,1009.0,,7.0
31.0,25.45,72.5,0.05,,115.0,12.1,21.19543973941368,1009.0,,5.0
31.0,26.0,75.0,0.0,,110.0,11.2,21.201954397394136,1009.0,,3.0
30.5,25.95,77.0,0.0,,110.0,12.1,21.208469055374593,1009.0,,3.0
30.0,25.9,79.0,0.0,,110.0,13.0,21.21498371335505,1009.0,,3.0
30.0,25.9,79.0,0.0,,125.0,9.2,21.221498371335507,1009.0,,3.0
30.0,25.9,79.0,0.0,,140.0,5.4,21.22801302931596,1009.0,,3.0
29.5,25.45,79.0,0.0,,135.0,6.5,21.234527687296417,1009.5,,3.0
29.0,25.0,79.0,0.0,,130.0,7.6,21.241042345276874,1010.0,,3.0
29.0,25.0,79.0,0.0,,120.0,7.6,21.247557003257327,1010.0,,3.0
29.0,25.0,79.0,0.0,,110.0,7.6,21.254071661237784,1010.0,,3.0
29.0,25.0,79.0,0.0,,100.0,6.5,21.26058631921824,1010.5,,3.0
29.0,25.0,79.0,0.0,,90.0,5.4,21.267100977198698,1011.0,,3.0
29.0,25.0,79.0,0.0,,80.0,4.5,21.273615635179155,1011.0,,3.0
29.0,25.0,79.0,0.0,,70.0,3.6,21.28013029315961,1011.0,,3.0
29.0,25.0,79.0,0.0,,75.0,4.5,21.286644951140065,1011.0,,3.0
29.0,25.0,79.0,0.0,,80.0,5.4,21.293159609120522,1011.0,,3.0
29.0,25.5,81.5,0.1,,80.0,5.4,21.299674267100976,1011.5,,5.0
29.0,26.0,84.0,0.2,,80.0,5.4,21.306188925081432,1012.0,,7.0
29.0,26.0,84.0,0.5,,95.0,6.5,21.31270358306189,1012.0,,7.5
29.0,26.0,84.0,0.8,,110.0,7.6,21.319218241042346,1012.0,,8.0
28.5,26.0,86.5,0.55,,95.0,5.6,21.325732899022803,1012.0,,8.0
28.0,26.0,89.0,0.3,,80.0,3.6,21.332247557003257,1012.0,,8.0
28.0,26.0,89.0,0.15,,70.0,4.5,21.338762214983714,1011.5,,5.5
28.0,26.0,89.0,0.0,,60.0,5.4,21.34527687296417,1011.0,,3.0
28.0,25.5,86.5,0.0,,65.0,4.5,21.351791530944624,1011.0,,3.0
28.0,25.0,84.0,0.0,,70.0,3.6,21.35830618892508,1011.0,,3.0
27.5,25.45,89.0,0.0,,35.0,1.8,21.364820846905538,1011.5,,3.0
27.0,25.9,94.0,0.0,,0.0,0.0,21.371335504885995,1012.0,,3.0
27.5,25.95,91.5,0.0,,65.0,1.8,21.37785016286645,1012.0,,3.0
28.0,26.0,89.0,0.0,,130.0,3.6,21.384364820846905,1012.0,,3.0
28.5,26.0,86.5,0.0,,85.0,4.5,21.39087947882736,1012.5,,3.0
29.0,26.0,84.0,0.0,,40.0,5.4,21.39739413680782,1013.0,,3.0
29.0,26.0,84.0,0.0,,55.0,5.4,21.403908794788272,1013.0,,3.0
29.0,26.0,84.0,0.0,,70.0,5.4,21.41042345276873,1013.0,,3.0
30.0,26.45,81.5,0.0,,80.0,8.3,21.416938110749186,1013.0,,2.5
31.0,26.9,79.0,0.0,,90.0,11.2,21.423452768729643,1013.0,,2.0
31.5,26.0,73.0,0.25,,120.0,12.1,21.4299674267101,1012.5,,9.5
32.0,25.1,67.0,0.5,,150.0,13.0,21.436482084690553,1012.0,,17.0
32.5,25.05,65.0,0.3,,135.0,9.2,21.44299674267101,1012.0,,12.0
33.0,25.0,63.0,0.1,,120.0,5.4,21.449511400651467,1012.0,,7.0
33.5,23.55,56.5,0.05,,175.0,6.5,21.45602605863192,1011.5,,5.0
34.0,22.1,50.0,0.0,,230.0,7.6,21.462540716612377,1011.0,,3.0
33.5,22.55,53.0,1.3,,220.0,7.6,21.469055374592834,1011.0,,10.5
33.0,23.0,56.0,2.6,,210.0,7.6,21.47557003257329,1011.0,,18.0
31.0,23.0,63.0,1.35,,145.0,11.2,21.482084690553748,1010.5,,21.5
29.0,23.0,70.0,0.1,,80.0,14.8,21.4885993485342,1010.0,,25.0
30.5,24.55,70.5,0.05,,205.0,12.100000000000001,21.495114006514658,1010.0,,14.0
32.0,26.1,71.0,0.0,,330.0,9.4,21.501628664495115,1010.0,,3.0
30.5,25.55,75.0,0.0,,325.0,9.4,21.50814332247557,1010.0,,14.0
29.0,25.0,79.0,0.0,,320.0,9.4,21.514657980456025,1010.0,,25.0
27.5,25.5,89.5,0.0,,195.0,6.5,21.521172638436482,1010.0,,15.0
26.0,26.0,100.0,0.0,,70.0,3.6,21.52768729641694,1010.0,,5.0
26.0,26.0,100.0,0.0,,60.0,3.6,21.534201954397396,1010.0,,4.0
26.0,26.0,100.0,0.0,,50.0,3.6,21.54071661237785,1010.0,,3.0
26.5,25.95,97.0,0.0,,135.0,2.7,21.547231270358306,1010.0,,3.0
27.0,25.9,94.0,0.0,,220.0,1.8,21.553745928338763,1010.0,,3.0
27.0,26.45,97.0,0.0,,223.0,2.7,21.560260586319217,1010.5,,3.0
27.0,27.0,100.0,0.0,,226.0,3.6,21.566775244299674,1011.0,,3.0
27.0,27.0,100.0,0.0,,268.0,2.7,21.57328990228013,1011.5,,3.0
27.0,27.0,100.0,0.0,,310.0,1.8,21.579804560260587,1012.0,,3.0
27.0,26.45,97.0,0.0,,234.5,1.8,21.586319218241044,1012.0,,3.0
27.0,25.9,94.0,0.0,,159.0,1.8,21.592833876221498,1012.0,,3.0
27.0,25.9,94.0,0.0,,177.5,2.7,21.599348534201955,1012.0,,3.0
27.0,25.9,94.0,0.0,,196.0,3.6,21.60586319218241,1012.0,,3.0
27.0,25.9,94.0,0.0,,200.0,3.6,21.612377850162865,1012.0,,3.0
27.0,25.9,94.0,0.0,,204.0,3.6,21.618892508143322,1012.0,,3.0
27.0,25.9,94.0,0.0,,209.5,3.6,21.62540716612378,1012.0,,3.0
27.0,25.9,94.0,0.0,,215.0,3.6,21.631921824104236,1012.0,,3.0
27.0,25.9,94.0,0.0,,227.5,4.5,21.638436482084693,1012.0,,3.0
27.0,25.9,94.0,0.0,,240.0,5.4,21.644951140065146,1012.0,,3.0
27.0,25.9,94.0,0.0,,259.5,3.6,21.651465798045603,1011.5,,3.0
27.0,25.9,94.0,0.0,,279.0,1.8,21.65798045602606,1011.0,,3.0
27.0,25.9,94.0,0.0,,281.0,1.8,21.664495114006513,1011.0,,4.0
27.0,25.9,94.0,0.0,,283.0,1.8,21.67100977198697,1011.0,,5.0
27.0,25.9,94.0,0.0,,266.5,3.6000000000000005,21.677524429967427,1011.0,,5.0
27.0,25.9,94.0,0.0,,250.0,5.4,21.684039087947884,1011.0,,5.0
26.5,25.95,97.0,0.0,,217.0,3.6,21.69055374592834,1011.0,,5.0
26.0,26.0,100.0,0.0,,184.0,1.8,21.697068403908794,1011.0,,5.0
26.5,25.5,94.5,0.0,,217.0,3.6000000000000005,21.70358306188925,1011.5,,5.0
27.0,25.0,89.0,0.0,,250.0,5.4,21.710097719869708,1012.0,,5.0
27.5,25.0,86.5,0.0,,245.0,5.4,21.71661237785016,1012.0,,4.0
28.0,25.0,84.0,0.0,,240.0,5.4,21.72312703583062,1012.0,,3.0
29.5,24.95,77.0,0.0,,213.5,6.5,21.729641693811075,1012.0,,3.0
31.0,24.9,70.0,0.0,,187.0,7.6,21.736156351791532,1012.0,,3.0
31.5,25.0,68.5,0.0,,168.5,9.4,21.74267100977199,1012.0,,3.0
32.0,25.1,67.0,0.0,,150.0,11.2,21.749185667752442,1012.0,,3.0
32.5,25.05,65.0,0.0,,165.0,13.9,21.7557003257329,1011.5,,3.0
33.0,25.0,63.0,0.0,,180.0,16.6,21.762214983713356,1011.0,,3.0
33.5,25.05,61.5,0.0,,170.0,15.700000000000001,21.76872964169381,1010.5,,3.0
34.0,25.1,60.0,0.0,,160.0,14.8,21.775244299674267,1010.0,,3.0
34.0,24.05,56.5,0.0,,165.0,13.0,21.781758957654723,1009.5,,3.0
34.0,23.0,53.0,0.0,,170.0,11.2,21.78827361563518,1009.0,,3.0
34.5,22.5,50.0,0.0,,170.0,12.1,21.794788273615637,1009.0,,3.0
35.0,22.0,47.0,0.0,,170.0,13.0,21.80130293159609,1009.0,,3.0
34.0,22.5,51.5,0.0,,175.0,13.9,21.807817589576548,1009.0,,3.0
33.0,23.0,56.0,0.0,,180.0,14.8,21.814332247557005,1009.0,,3.0
33.5,23.0,54.5,0.0,,180.0,12.100000000000001,21.820846905537458,1009.0,,2.5
34.0,23.0,53.0,0.0,,180.0,9.4,21.827361563517915,1009.0,,2.0
33.0,24.05,60.0,0.0,,160.0,10.3,21.83387622149837,1009.0,,2.0
32.0,25.1,67.0,0.0,,140.0,11.2,21.84039087947883,1009.0,,2.0
31.5,25.0,68.5,0.0,,135.0,11.2,21.846905537459282,1009.0,,2.5
31.0,24.9,70.0,0.0,,130.0,11.2,21.85342019543974,1009.0,,3.0
30.5,25.0,72.5,0.0,,135.0,13.9,21.859934853420196,1009.5,,3.0
30.0,25.1,75.0,0.0,,140.0,16.6,21.866449511400653,1010.0,,3.0
30.0,25.5,77.0,0.0,,140.0,13.9,21.872964169381106,1010.0,,3.0
30.0,25.9,79.0,0.0,,140.0,11.2,21.879478827361563,1010.0,,3.0
30.0,25.9,79.0,0.0,,130.0,11.2,21.88599348534202,1010.5,,3.0
30.0,25.9,79.0,0.0,,120.0,11.2,21.892508143322477,1011.0,,3.0
29.5,25.45,79.0,0.0,,125.0,10.3,21.89902280130293,1011.0,,3.0
29.0,25.0,79.0,0.0,,130.0,9.4,21.905537459283387,1011.0,,3.0
29.0,24.45,76.5,0.0,,130.0,9.4,21.912052117263844,1011.0,,3.0
29.0,23.9,74.0,0.0,,130.0,9.4,21.9185667752443,1011.0,,3.0
29.0,24.45,76.5,0.0,,125.0,8.5,21.925081433224754,1011.0,,3.0
29.0,25.0,79.0,0.0,,120.0,7.6,21.93159609120521,1011.0,,3.0
29.0,25.0,79.0,0.0,,110.0,5.6,21.938110749185668,1011.0,,3.0
29.0,25.0,79.0,0.0,,100.0,3.6,21.944625407166125,1011.0,,3.0
28.0,25.0,84.0,0.0,,125.0,2.7,21.95114006514658,1010.5,,3.0
27.0,25.0,89.0,0.0,,150.0,1.8,21.957654723127035,1010.0,,3.0
